polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,17.735275,42.79499800000002,False
1,18.115645538358038,42.63257069411883,False
2,18.455555000000004,42.56582599999996,False
3,17.009580717204745,43.01818012182639,False
4,17.296387000000085,42.996660000000105,True
5,17.681606709100397,42.990815739869475,False
6,17.99964980126218,42.761069371249796,False
7,16.096387000000085,43.47555499999993,False
8,16.536816341709724,43.48601668937668,False
9,16.896387000000086,43.396660000000104,True
10,17.262940238247953,43.38801297620526,False
11,15.42586317756594,43.94788233382763,False
12,15.696387000000085,43.79666000000011,True
13,16.096387000000085,43.7966600000001,True
14,16.496387000000087,43.7966600000001,True
15,16.829720000000066,43.7255550000001,False
16,15.296387000000086,44.19666000000011,True
17,15.696387000000085,44.19666000000011,True
18,16.096387000000085,44.19666000000011,True
19,16.48129371565946,44.02510898741126,False
20,13.888782493273773,44.78504174263861,False
21,13.995554000000027,44.80805200000003,False
22,14.942740938293557,44.63546467709616,False
23,15.296387000000086,44.5966600000001,True
24,15.696387000000085,44.5966600000001,True
25,16.051559772294183,44.55469504684671,False
26,13.716633161517338,45.01859324523348,False
27,14.096387000000083,44.9966600000001,True
28,14.654079554379287,45.1981572932356,False
29,14.90377442604299,45.00074091496937,False
30,15.296387000000086,44.9966600000001,True
31,15.696387000000085,44.9966600000001,True
32,16.16819137328888,45.07207853449274,False
33,16.38253090867906,45.06782680645178,False
34,16.838390000000118,45.19041400000009,False
35,17.240554999999972,45.14860500000009,False
36,17.747198745416636,45.09242135482134,False
37,18.119999000000064,45.08332800000005,False
38,18.50846663929106,45.09827094444255,False
39,18.896387000000086,44.996660000000105,True
40,19.310138909723733,45.1765697600492,False
41,13.696387000000081,45.3966600000001,True
42,14.096387000000083,45.3966600000001,True
43,14.496387000000084,45.3966600000001,True
44,14.896387000000086,45.3966600000001,True
45,15.296387000000086,45.3966600000001,True
46,15.696387000000085,45.3966600000001,True
47,16.096387000000085,45.3966600000001,True
48,16.496387000000087,45.3966600000001,True
49,16.896387000000086,45.3966600000001,True
50,17.296387000000085,45.3966600000001,True
51,17.696387000000087,45.3966600000001,True
52,18.096387000000085,45.3966600000001,True
53,18.49638700000009,45.3966600000001,True
54,18.896387000000086,45.3966600000001,True
55,19.24900220799335,45.25118084727992,False
56,14.564999,45.66499300000004,False
57,15.321752837683997,45.76085509285376,False
58,15.696387000000085,45.7966600000001,True
59,16.096387000000085,45.7966600000001,True
60,16.496387000000087,45.7966600000001,True
61,16.896387000000086,45.7966600000001,True
62,17.296387000000085,45.7966600000001,True
63,17.696387000000087,45.7966600000001,True
64,18.096404807498086,45.78710985181807,False
65,18.504095666710867,45.778328247376336,False
66,18.896387000000086,45.7966600000001,True
67,15.696387000000085,46.1966600000001,True
68,16.096387000000085,46.1966600000001,True
69,16.496387000000087,46.1966600000001,True
70,16.896387000000086,46.1966600000001,True
71,17.20772540996694,46.12464413010319,False
72,16.25185799999997,46.498924000000045,False
73,16.468802494805587,46.519409195896294,False
74,16.790815053117186,46.39697791862992,False
