polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,18.413734934290538,42.4617785299924,False
1,18.491387000000074,42.44166000000011,True
2,18.240474407315954,42.56444309074054,False
3,18.311387000000078,42.53166000000012,True
4,18.401387000000074,42.53166000000012,True
5,18.453948293537177,42.533522097353895,False
6,18.062518102078002,42.661062395395234,False
7,18.132415220355874,42.62357728499847,False
8,18.221387000000078,42.621660000000126,True
9,18.312191538575586,42.61964861097061,False
10,18.39749900000004,42.614441,False
11,17.889631409185434,42.76061533103541,False
12,17.957155248287044,42.72165796110205,False
13,18.041387000000075,42.71166000000012,True
14,18.129741177175777,42.70765181660173,False
15,18.191444290359104,42.671796560009206,False
16,17.515923424291113,42.85149621655965,False
17,17.598326749574586,42.82933677521243,False
18,17.68300299278942,42.808104824657725,False
19,17.771387000000075,42.80166000000013,True
20,17.86138700000008,42.80166000000013,True
21,17.944019799371294,42.78743669828621,False
22,18.021102770302146,42.75226044646129,False
23,17.33695537763115,42.92746814580799,False
24,17.411387000000072,42.89166000000013,True
25,17.50138700000008,42.89166000000013,True
26,17.591387000000076,42.89166000000013,True
27,17.681387000000075,42.89166000000013,True
28,17.771387000000075,42.89166000000013,True
29,17.84111000000007,42.870277000000044,False
30,17.054673780109376,42.991857718127534,False
31,17.141387000000076,42.98166000000013,True
32,17.23138700000008,42.98166000000013,True
33,17.32138700000008,42.98166000000013,True
34,17.406116394111177,42.96737601134111,False
35,17.50138700000008,42.98166000000013,True
36,17.591387000000076,42.98166000000013,True
37,17.681387000000075,42.98166000000013,True
38,17.004165999999998,43.046661000000086,False
39,17.04738924441104,43.044275017098855,False
40,17.135511260130407,43.031410657017666,False
41,17.343581136205163,43.105788533014994,False
42,17.411387000000072,43.07166000000014,True
43,17.50138700000008,43.07166000000014,True
44,17.591387000000076,43.07166000000014,True
45,17.65085900751296,43.05311624226383,False
46,17.154734907554644,43.186164620795616,False
47,17.23138700000008,43.16166000000014,True
48,17.32138700000008,43.16166000000014,True
49,17.411387000000072,43.16166000000014,True
50,17.49531853179495,43.14941373511844,False
51,17.569342925792363,43.113150335800285,False
52,17.05779968899375,43.25608052146471,False
53,17.141387000000076,43.25166000000014,True
54,17.23138700000008,43.25166000000014,True
55,17.32138700000008,43.25166000000014,True
56,17.385106740012727,43.21552539967839,False
57,16.904296281770648,43.389352147967166,False
58,16.963527915484118,43.34410387293603,False
59,17.051387000000076,43.341660000000154,True
60,17.141387000000076,43.341660000000154,True
61,17.23138700000008,43.341660000000154,True
62,17.277838748394014,43.330388209579176,False
63,16.066109435888617,43.47841679097522,False
64,16.140773681885772,43.481875251376536,False
65,16.610829408130595,43.45252955400737,False
66,16.691387000000077,43.43166000000015,True
67,16.78138700000008,43.43166000000015,True
68,16.871387000000077,43.43166000000015,True
69,16.96138700000008,43.43166000000015,True
70,17.051387000000076,43.43166000000015,True
71,17.141387000000076,43.43166000000015,True
72,17.23138700000008,43.43166000000015,True
73,15.926386729500358,43.5570194102531,False
74,15.971387000000078,43.52166000000015,True
75,16.061387000000078,43.52166000000015,True
76,16.151387000000078,43.52166000000015,True
77,16.240569534101112,43.52477807975318,False
78,16.326346134584636,43.54633585970996,False
79,16.423105925679653,43.54642810675375,False
80,16.511387000000077,43.52166000000015,True
81,16.601387000000077,43.52166000000015,True
82,16.691387000000077,43.52166000000015,True
83,16.78138700000008,43.52166000000015,True
84,16.871387000000077,43.52166000000015,True
85,16.96138700000008,43.52166000000015,True
86,17.051387000000076,43.52166000000015,True
87,17.1374834948471,43.502388491679156,False
88,17.218244685493122,43.479640844562056,False
89,15.915335915808102,43.61184301124258,False
90,15.971387000000078,43.611660000000164,True
91,16.061387000000078,43.611660000000164,True
92,16.151387000000078,43.611660000000164,True
93,16.24138700000008,43.611660000000164,True
94,16.331387000000074,43.611660000000164,True
95,16.42138700000008,43.611660000000164,True
96,16.511387000000077,43.611660000000164,True
97,16.601387000000077,43.611660000000164,True
98,16.691387000000077,43.611660000000164,True
99,16.78138700000008,43.611660000000164,True
100,16.871387000000077,43.611660000000164,True
101,16.95444515155928,43.60471777290624,False
102,15.811102716059734,43.74400730775909,False
103,15.885069815830214,43.70957030540861,False
104,15.971387000000078,43.70166000000016,True
105,16.061387000000078,43.70166000000016,True
106,16.151387000000078,43.70166000000016,True
107,16.24138700000008,43.70166000000016,True
108,16.331387000000074,43.70166000000016,True
109,16.42138700000008,43.70166000000016,True
110,16.511387000000077,43.70166000000016,True
111,16.601387000000077,43.70166000000016,True
112,16.691387000000077,43.70166000000016,True
113,16.78138700000008,43.70166000000016,True
114,16.86325785618965,43.69322670481673,False
115,15.632803818143815,43.8205140421999,False
116,15.70138700000008,43.791660000000164,True
117,15.791387000000082,43.791660000000164,True
118,15.88138700000008,43.791660000000164,True
119,15.971387000000078,43.791660000000164,True
120,16.061387000000078,43.791660000000164,True
121,16.151387000000078,43.791660000000164,True
122,16.24138700000008,43.791660000000164,True
123,16.331387000000074,43.791660000000164,True
124,16.42138700000008,43.791660000000164,True
125,16.511387000000077,43.791660000000164,True
126,16.601387000000077,43.791660000000164,True
127,16.691387000000077,43.791660000000164,True
128,16.76917106704194,43.777390632075175,False
129,15.453901127301418,43.92452402817659,False
130,15.533775776221114,43.88298907632737,False
131,15.61138700000008,43.881660000000174,True
132,15.70138700000008,43.881660000000174,True
133,15.791387000000082,43.881660000000174,True
134,15.88138700000008,43.881660000000174,True
135,15.971387000000078,43.881660000000174,True
136,16.061387000000078,43.881660000000174,True
137,16.151387000000078,43.881660000000174,True
138,16.24138700000008,43.881660000000174,True
139,16.331387000000074,43.881660000000174,True
140,16.42138700000008,43.881660000000174,True
141,16.511387000000077,43.881660000000174,True
142,16.601387000000077,43.881660000000174,True
143,16.681628321775978,43.87294480763231,False
144,15.36586663878242,43.99979818416667,False
145,15.43138700000008,43.97166000000017,True
146,15.521387000000079,43.97166000000017,True
147,15.61138700000008,43.97166000000017,True
148,15.70138700000008,43.97166000000017,True
149,15.791387000000082,43.97166000000017,True
150,15.88138700000008,43.97166000000017,True
151,15.971387000000078,43.97166000000017,True
152,16.061387000000078,43.97166000000017,True
153,16.151387000000078,43.97166000000017,True
154,16.24138700000008,43.97166000000017,True
155,16.331387000000074,43.97166000000017,True
156,16.42138700000008,43.97166000000017,True
157,16.511387000000077,43.97166000000017,True
158,16.592759238519328,43.962317998404245,False
159,15.271153967349042,44.08285484600029,False
160,15.341387000000081,44.061660000000174,True
161,15.43138700000008,44.061660000000174,True
162,15.521387000000079,44.061660000000174,True
163,15.61138700000008,44.061660000000174,True
164,15.70138700000008,44.061660000000174,True
165,15.791387000000082,44.061660000000174,True
166,15.88138700000008,44.061660000000174,True
167,15.971387000000078,44.061660000000174,True
168,16.061387000000078,44.061660000000174,True
169,16.151387000000078,44.061660000000174,True
170,16.24138700000008,44.061660000000174,True
171,16.331387000000074,44.061660000000174,True
172,16.4114594688654,44.04590744375002,False
173,16.507610406813008,44.02276723652908,False
174,15.179076188588928,44.170112198627216,False
175,15.251387000000081,44.151660000000184,True
176,15.341387000000081,44.151660000000184,True
177,15.43138700000008,44.151660000000184,True
178,15.521387000000079,44.151660000000184,True
179,15.61138700000008,44.151660000000184,True
180,15.70138700000008,44.151660000000184,True
181,15.791387000000082,44.151660000000184,True
182,15.88138700000008,44.151660000000184,True
183,15.971387000000078,44.151660000000184,True
184,16.061387000000078,44.151660000000184,True
185,16.151387000000078,44.151660000000184,True
186,16.24138700000008,44.151660000000184,True
187,16.31373223834933,44.14129841361798,False
188,15.113332999999955,44.260276999999974,False
189,15.16138700000008,44.24166000000018,True
190,15.251387000000081,44.24166000000018,True
191,15.341387000000081,44.24166000000018,True
192,15.43138700000008,44.24166000000018,True
193,15.521387000000079,44.24166000000018,True
194,15.61138700000008,44.24166000000018,True
195,15.70138700000008,44.24166000000018,True
196,15.791387000000082,44.24166000000018,True
197,15.88138700000008,44.24166000000018,True
198,15.971387000000078,44.24166000000018,True
199,16.061387000000078,44.24166000000018,True
200,16.151387000000078,44.24166000000018,True
201,16.23805200000004,44.19832600000001,False
202,15.261788000000024,44.32447100000013,False
203,15.34216678799215,44.33330015959427,False
204,15.43138700000008,44.331660000000184,True
205,15.521387000000079,44.331660000000184,True
206,15.61138700000008,44.331660000000184,True
207,15.70138700000008,44.331660000000184,True
208,15.791387000000082,44.331660000000184,True
209,15.88138700000008,44.331660000000184,True
210,15.971387000000078,44.331660000000184,True
211,16.061387000000078,44.331660000000184,True
212,16.151387000000078,44.331660000000184,True
213,16.195758398175077,44.338680403488695,False
214,15.178170309578562,44.44155421710789,False
215,15.251387000000081,44.421660000000195,True
216,15.341387000000081,44.421660000000195,True
217,15.43138700000008,44.421660000000195,True
218,15.521387000000079,44.421660000000195,True
219,15.61138700000008,44.421660000000195,True
220,15.70138700000008,44.421660000000195,True
221,15.791387000000082,44.421660000000195,True
222,15.88138700000008,44.421660000000195,True
223,15.971387000000078,44.421660000000195,True
224,16.061387000000078,44.421660000000195,True
225,16.151387000000078,44.421660000000195,True
226,15.081491682261683,44.52731044597391,False
227,15.16138700000008,44.51166000000019,True
228,15.251387000000081,44.51166000000019,True
229,15.341387000000081,44.51166000000019,True
230,15.43138700000008,44.51166000000019,True
231,15.521387000000079,44.51166000000019,True
232,15.61138700000008,44.51166000000019,True
233,15.70138700000008,44.51166000000019,True
234,15.791387000000082,44.51166000000019,True
235,15.88138700000008,44.51166000000019,True
236,15.971387000000078,44.51166000000019,True
237,16.061387000000078,44.51166000000019,True
238,16.126741431862875,44.4979695515717,False
239,14.938219716363907,44.64086548076266,False
240,14.981387000000083,44.601660000000194,True
241,15.071387000000083,44.601660000000194,True
242,15.16138700000008,44.601660000000194,True
243,15.251387000000081,44.601660000000194,True
244,15.341387000000081,44.601660000000194,True
245,15.43138700000008,44.601660000000194,True
246,15.521387000000079,44.601660000000194,True
247,15.61138700000008,44.601660000000194,True
248,15.70138700000008,44.601660000000194,True
249,15.791387000000082,44.601660000000194,True
250,15.88138700000008,44.601660000000194,True
251,15.971387000000078,44.601660000000194,True
252,16.02812369292599,44.58394828817329,False
253,14.895511322741315,44.69337888015892,False
254,14.981387000000083,44.691660000000205,True
255,15.071387000000083,44.691660000000205,True
256,15.16138700000008,44.691660000000205,True
257,15.251387000000081,44.691660000000205,True
258,15.341387000000081,44.691660000000205,True
259,15.43138700000008,44.691660000000205,True
260,15.521387000000079,44.691660000000205,True
