polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,18.439984357622254,42.44566770307877,False
1,18.501387000000104,42.4316600000001,True
2,18.305797249067027,42.526409956604226,False
3,18.3613870000001,42.501660000000115,True
4,18.431387000000104,42.501660000000115,True
5,18.47270841480993,42.47172235497197,False
6,18.168772974638074,42.60407899284244,False
7,18.223081271853406,42.5745699535096,False
8,18.291387000000103,42.571660000000115,True
9,18.3613870000001,42.571660000000115,True
10,18.431387000000104,42.571660000000115,True
11,18.032471317636308,42.67820492266995,False
12,18.085253463446687,42.64886965337935,False
13,18.151387000000103,42.641660000000115,True
14,18.221387000000103,42.641660000000115,True
15,18.295867763397702,42.61579442615952,False
16,18.359101352072692,42.62720005795783,False
17,18.411763804231363,42.606483406169744,False
18,17.949652599498002,42.7259865577613,False
19,18.0113870000001,42.71166000000011,True
20,18.081387000000102,42.71166000000011,True
21,18.146855596844034,42.70062436807581,False
22,17.668904261087192,42.81163997882873,False
23,17.734763561365398,42.795126239508406,False
24,17.802509288084135,42.78620879221531,False
25,17.8713870000001,42.781660000000116,True
26,17.941387000000102,42.781660000000116,True
27,18.002458589325737,42.75991603891838,False
28,17.404566177516397,42.893193793198904,False
29,17.45640318098385,42.86885731598394,False
30,17.5213870000001,42.85166000000011,True
31,17.5913870000001,42.85166000000011,True
32,17.661387000000097,42.85166000000011,True
33,17.7313870000001,42.85166000000011,True
34,17.8013870000001,42.85166000000011,True
35,17.860437614549134,42.84200099858121,False
36,17.258703844455862,42.96148971802845,False
37,17.31757552721185,42.93589396130204,False
38,17.3813870000001,42.92166000000012,True
39,17.4513870000001,42.92166000000012,True
40,17.52110335840362,42.92088940114127,False
41,17.58431179567055,42.9000895960201,False
42,17.672581209628316,42.90866505784477,False
43,17.7313870000001,42.92166000000012,True
44,17.796035935402227,42.9043363038664,False
45,17.03363613325294,42.99863826632178,False
46,17.1013870000001,42.99166000000011,True
47,17.1713870000001,42.99166000000011,True
48,17.2413870000001,42.99166000000011,True
49,17.311387000000096,42.99166000000011,True
50,17.376463770339328,42.97831744354215,False
51,17.471585355383777,42.99248363522573,False
52,17.5213870000001,42.99166000000011,True
53,17.5913870000001,42.99166000000011,True
54,17.661387000000097,42.99166000000011,True
55,17.02923594759356,43.04692509886349,False
56,17.09777529315307,43.03691948546701,False
57,17.166314638712578,43.02691387207053,False
58,17.39031874289777,43.07539458644882,False
59,17.4513870000001,43.06166000000011,True
60,17.5213870000001,43.06166000000011,True
61,17.5913870000001,43.06166000000011,True
62,17.649905602481674,43.05468580233068,False
63,17.183051999999975,43.17166099999997,False
64,17.247233165673066,43.15525747121398,False
65,17.311387000000096,43.13166000000012,True
66,17.3813870000001,43.13166000000012,True
67,17.4513870000001,43.13166000000012,True
