polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,18.224874405105513,42.573525931607406,False
1,18.351835238336953,42.49960510589148,False
2,18.49177835702686,42.45588626673658,False
3,18.020640072187966,42.685030870540146,False
4,18.171387000000077,42.65166000000011,True
5,18.341949003094783,42.62904880835019,False
6,18.44269068913901,42.57778919262378,False
7,17.371581698899003,42.9116017696025,False
8,17.501331241356507,42.85575252205621,False
9,17.661387000000083,42.82166000000011,True
10,17.831387000000085,42.82166000000011,True
11,17.976112565248027,42.771104305101545,False
12,17.011664999999994,43.007217000000026,False
13,17.151387000000085,42.99166000000011,True
14,17.321387000000083,42.99166000000011,True
15,17.49138700000008,42.99166000000011,True
16,17.661387000000083,42.99166000000011,True
17,17.79749700000002,42.90388500000006,False
18,17.006664000000114,43.04777500000006,False
19,17.16244673931067,43.18196391031677,False
20,17.321387000000083,43.161660000000126,True
21,17.487289989862237,43.15339216869986,False
22,17.614853609829396,43.08648897808987,False
23,16.8165196328453,43.40674510466428,False
24,16.981387000000083,43.33166000000013,True
25,17.151387000000085,43.33166000000013,True
26,17.281855135010893,43.31766661326819,False
27,15.97401211009022,43.51656794776221,False
28,16.131387000000082,43.50166000000012,True
29,16.291804604507654,43.53821036058176,False
30,16.48208973451187,43.5158924858527,False
31,16.641387000000083,43.50166000000012,True
32,16.81138700000008,43.50166000000012,True
33,16.981387000000083,43.50166000000012,True
34,17.150980793976824,43.499654570917656,False
35,17.26944400000002,43.45194200000003,False
36,15.822581716843244,43.738663007682575,False
37,15.961387000000084,43.671660000000124,True
38,16.131387000000082,43.671660000000124,True
39,16.301387000000084,43.671660000000124,True
40,16.471387000000085,43.671660000000124,True
41,16.641387000000083,43.671660000000124,True
42,16.81138700000008,43.671660000000124,True
43,16.935267093249674,43.623814520017376,False
44,15.4651339470754,43.91934812944341,False
45,15.621387000000082,43.841660000000125,True
46,15.791387000000084,43.841660000000125,True
47,15.961387000000084,43.841660000000125,True
48,16.131387000000082,43.841660000000125,True
49,16.301387000000084,43.841660000000125,True
50,16.471387000000085,43.841660000000125,True
51,16.641387000000083,43.841660000000125,True
52,16.761781860591096,43.78371649395581,False
53,15.31190732776076,44.04674166974975,False
54,15.451387000000084,44.011660000000134,True
55,15.621387000000082,44.011660000000134,True
56,15.791387000000084,44.011660000000134,True
57,15.961387000000084,44.01166000000013,True
