polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,43.00527199999999,17.01305400000001,False
1,42.87148872750495,17.44738173308214,False
2,42.698433249318974,17.997410062826752,False
3,42.56582599999996,18.455555000000004,False
4,43.48520680655951,16.156536413124552,False
5,43.407595992169554,16.80635073298589,False
6,43.23822857514906,17.353890527841994,False
7,44.13041980220286,15.22048068711221,False
8,43.89666000000011,15.596387000000082,True
9,43.89666000000011,16.196387000000083,True
10,43.84143282877149,16.707022492161123,False
11,44.770827999999995,13.907221000000106,False
12,44.56472000000008,15.008610000000033,False
13,44.49666000000011,15.596387000000082,True
14,44.4697590836156,16.14131667954781,False
15,45.09666000000011,13.796387000000086,True
16,45.16416199999992,14.239720999999975,False
17,45.09666000000011,14.996387000000086,True
18,45.09666000000011,15.596387000000082,True
19,45.096660000000114,16.196387000000083,True
20,45.18800265817907,16.808711171505035,False
21,45.14776313463473,17.408037546219383,False
22,45.096660000000114,17.99638700000008,True
23,45.096660000000114,18.59638700000008,True
24,45.13417535790978,19.123460981272615,False
25,45.44884867343245,13.80756401170957,False
26,45.617827361809276,14.538118324710384,False
27,45.500473,14.9790670000001,False
28,45.69666000000013,15.596387000000082,True
29,45.69666000000012,16.196387000000083,True
30,45.69666000000012,16.796387000000085,True
31,45.69666000000012,17.396387000000082,True
32,45.69666000000012,17.99638700000008,True
33,45.69666000000012,18.59638700000008,True
34,45.52185100000008,19.09587499999992,False
35,46.21944400000001,15.654721999999936,False
36,46.296660000000124,16.196387000000083,True
37,46.296660000000124,16.796387000000085,True
38,46.135955677351156,17.198537542767205,False
