polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,42.883151657390044,17.42256025826695,False
1,42.74256823841744,18.044706858665467,False
2,42.56582599999996,18.455555000000004,False
3,43.50443999999999,15.988333000000068,False
4,43.446660000000115,16.646387000000082,True
5,43.444443000000035,17.27194200000008,False
6,44.14666000000012,15.24638700000008,True
7,44.14666000000012,15.946387000000081,True
8,44.013611000000026,16.537219999999934,False
9,44.84666000000013,13.846387000000085,True
10,44.83833299999998,14.878053999999963,False
11,44.84666000000013,15.24638700000008,True
12,44.71221900000012,15.928610000000049,False
13,45.00849900000014,16.357017999999982,False
14,45.11110700000006,17.48388699999998,False
15,45.0838599432759,18.118243031685406,False
16,44.89971900000012,18.788055000000043,False
17,45.17499500000008,19.411110000000008,False
18,45.45079471923487,13.850710803033977,False
19,45.54666000000012,14.546387000000083,True
20,45.555400561132494,15.300339166122097,False
21,45.54666000000012,15.946387000000081,True
22,45.54666000000012,16.646387000000082,True
23,45.54666000000012,17.34638700000008,True
24,45.54666000000012,18.04638700000008,True
25,45.54666000000012,18.74638700000008,True
26,45.23471799999993,19.41833100000008,False
27,46.24666000000012,15.946387000000081,True
28,46.24666000000012,16.646387000000082,True
29,46.13029990372718,17.20313147636707,False
30,45.913605000000075,18.715553000000114,False
