polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,42.99991740307873,17.0296674235553,False
1,42.78915477263161,17.9407028420882,False
2,42.56582599999996,18.455555000000004,False
3,44.13041980220286,15.220480687112207,False
4,43.89666000000011,15.996387000000084,True
5,43.72468908683003,16.830618311253588,False
6,44.89666000000011,13.996387000000084,True
7,44.89666000000011,14.996387000000084,True
8,44.71054800000002,15.939444000000094,False
9,45.17701034739728,17.10134961628191,False
10,45.06805400000013,17.912498000000028,False
11,44.89666000000011,18.996387000000084,True
12,45.47218811055725,14.00639626018766,False
13,45.731110000000115,15.291943000000003,False
14,45.89666000000011,15.996387000000084,True
15,45.89666000000011,16.996387000000084,True
16,45.78676358140361,17.999065415019334,False
17,45.8119430000001,18.924442000000056,False
18,46.51444200000009,16.267497999999932,False
19,46.42119563063757,16.745008915383686,False
