polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,42.600577365163886,18.17530233206618,False
1,42.54666000000011,18.446387000000094,True
2,43.00527199999999,17.01305400000001,False
3,42.947738252643695,17.290332989716724,False
4,42.84666000000011,17.54638700000009,True
5,42.84666000000011,17.846387000000092,True
6,42.72185889744674,18.095141714377082,False
7,43.046661000000086,17.004165999999998,False
8,43.15495780395405,17.248442743015815,False
9,43.12855359690114,17.53741462086435,False
10,43.480067962375784,16.049761204200077,False
11,43.54627286354815,16.32603775808117,False
12,43.446660000000094,16.64638700000009,True
13,43.446660000000094,16.946387000000094,True
14,43.446660000000094,17.246387000000095,True
15,43.88194299999998,15.53388799999999,False
16,43.76365010523469,15.750582612098265,False
17,43.7466600000001,16.04638700000009,True
18,43.7466600000001,16.346387000000092,True
19,43.7466600000001,16.64638700000009,True
20,43.677425890820736,16.87964985658652,False
21,44.12732126826972,15.22371287400986,False
22,44.046660000000095,15.446387000000092,True
23,44.046660000000095,15.74638700000009,True
24,44.046660000000095,16.04638700000009,True
25,44.046660000000095,16.346387000000092,True
26,43.97441267146599,16.579663320731477,False
27,44.28333300000003,15.138331999999991,False
28,44.34666000000009,15.446387000000092,True
29,44.34666000000009,15.74638700000009,True
30,44.34666000000009,16.04638700000009,True
31,44.353607000000125,16.19805500000001,False
32,44.77055400000006,13.912221999999986,False
33,44.68923265972696,14.898329947550177,False
34,44.64666000000008,15.146387000000088,True
35,44.64666000000008,15.446387000000092,True
36,44.64666000000008,15.74638700000009,True
37,44.62189384545372,16.007409270260016,False
38,45.02051007770037,13.714556602139316,False
39,44.94666000000009,13.946387000000085,True
40,44.98537822283501,14.168939835000684,False
41,44.931031857459615,14.915039125839273,False
42,44.94666000000009,15.146387000000088,True
43,44.94666000000009,15.446387000000092,True
44,44.94666000000009,15.74638700000009,True
45,45.07327512619009,16.16693455301364,False
46,45.00090000000006,16.342712000000063,False
47,45.04907441533556,17.855870451386565,False
48,45.07934278785014,18.159471816343633,False
49,45.103435382800285,18.46502465841693,False
50,44.93978529944062,18.76151530216772,False
51,44.94666000000009,19.046387000000095,True
52,45.246660000000084,13.646387000000084,True
53,45.246660000000084,13.946387000000085,True
54,45.246660000000084,14.246387000000087,True
55,45.26753520730953,14.558411962407506,False
56,45.246660000000084,14.846387000000087,True
57,45.246660000000084,15.146387000000088,True
58,45.246660000000084,15.446387000000092,True
59,45.246660000000084,15.74638700000009,True
60,45.246660000000084,16.04638700000009,True
61,45.246660000000084,16.346387000000092,True
62,45.246660000000084,16.64638700000009,True
63,45.25485970547618,16.94897996109256,False
64,45.246660000000084,17.246387000000095,True
65,45.246660000000084,17.54638700000009,True
66,45.246660000000084,17.846387000000092,True
67,45.246660000000084,18.146387000000097,True
68,45.246660000000084,18.446387000000094,True
69,45.246660000000084,18.746387000000095,True
70,45.246660000000084,19.046387000000095,True
71,45.234923970145104,19.345579408857372,False
72,45.481697000000054,13.59174000000013,False
73,45.47193900000002,13.995832000000064,False
74,45.47974255664926,14.249061248612211,False
75,45.546660000000074,14.546387000000085,True
76,45.46771475722844,14.854281277888855,False
77,45.47277100000014,15.090554999999995,False
78,45.546660000000074,15.446387000000092,True
79,45.546660000000074,15.74638700000009,True
80,45.546660000000074,16.04638700000009,True
81,45.546660000000074,16.346387000000092,True
82,45.546660000000074,16.64638700000009,True
83,45.546660000000074,16.946387000000094,True
84,45.546660000000074,17.246387000000095,True
85,45.546660000000074,17.54638700000009,True
86,45.546660000000074,17.846387000000092,True
87,45.546660000000074,18.146387000000097,True
88,45.546660000000074,18.446387000000094,True
89,45.546660000000074,18.746387000000095,True
90,45.546660000000074,19.046387000000095,True
91,45.73749500000014,15.296109999999999,False
92,45.81852635178442,15.45818774979495,False
93,45.84666000000007,15.74638700000009,True
94,45.84666000000007,16.04638700000009,True
95,45.84666000000007,16.346387000000092,True
96,45.84666000000007,16.64638700000009,True
97,45.84666000000007,16.946387000000094,True
98,45.84666000000007,17.246387000000095,True
99,45.84666000000007,17.54638700000009,True
100,45.79521931522003,17.83394805489384,False
101,45.787203256862874,18.146497864859402,False
102,45.76797494092072,18.479474774421284,False
103,45.84666000000007,18.746387000000095,True
104,45.78194400000007,18.957489000000066,False
105,46.146660000000075,15.74638700000009,True
106,46.146660000000075,16.04638700000009,True
107,46.146660000000075,16.346387000000092,True
108,46.146660000000075,16.64638700000009,True
109,46.146660000000075,16.946387000000094,True
110,46.1189883564792,17.21231934356682,False
111,46.38433100000009,16.075923999999986,False
112,46.44666000000008,16.346387000000092,True
113,46.44666000000008,16.64638700000009,True
114,46.35582700000009,16.866108000000054,False
