polygon_index,centroid_lat,centroid_lng,is_true_centroid
0,42.79499800000002,17.735275,False
1,42.63257069411883,18.115645538358038,False
2,42.56582599999996,18.455555000000004,False
3,43.01818012182639,17.009580717204745,False
4,42.996660000000105,17.296387000000085,True
5,42.990815739869475,17.681606709100397,False
6,42.761069371249796,17.99964980126218,False
7,43.47555499999993,16.096387000000085,False
8,43.48601668937668,16.536816341709724,False
9,43.396660000000104,16.896387000000086,True
10,43.38801297620526,17.262940238247953,False
11,43.94788233382763,15.42586317756594,False
12,43.79666000000011,15.696387000000085,True
13,43.7966600000001,16.096387000000085,True
14,43.7966600000001,16.496387000000087,True
15,43.7255550000001,16.829720000000066,False
16,44.19666000000011,15.296387000000086,True
17,44.19666000000011,15.696387000000085,True
18,44.19666000000011,16.096387000000085,True
19,44.02510898741126,16.48129371565946,False
20,44.78504174263861,13.888782493273773,False
21,44.80805200000003,13.995554000000027,False
22,44.63546467709616,14.942740938293557,False
23,44.5966600000001,15.296387000000086,True
24,44.5966600000001,15.696387000000085,True
25,44.55469504684671,16.051559772294183,False
26,45.01859324523348,13.716633161517338,False
27,44.9966600000001,14.096387000000083,True
28,45.1981572932356,14.654079554379287,False
29,45.00074091496937,14.90377442604299,False
30,44.9966600000001,15.296387000000086,True
31,44.9966600000001,15.696387000000085,True
32,45.07207853449274,16.16819137328888,False
33,45.06782680645178,16.38253090867906,False
34,45.19041400000009,16.838390000000118,False
35,45.14860500000009,17.240554999999972,False
36,45.09242135482134,17.747198745416636,False
37,45.08332800000005,18.119999000000064,False
38,45.09827094444255,18.50846663929106,False
39,44.996660000000105,18.896387000000086,True
40,45.1765697600492,19.310138909723733,False
41,45.3966600000001,13.696387000000081,True
42,45.3966600000001,14.096387000000083,True
43,45.3966600000001,14.496387000000084,True
44,45.3966600000001,14.896387000000086,True
45,45.3966600000001,15.296387000000086,True
46,45.3966600000001,15.696387000000085,True
47,45.3966600000001,16.096387000000085,True
48,45.3966600000001,16.496387000000087,True
49,45.3966600000001,16.896387000000086,True
50,45.3966600000001,17.296387000000085,True
51,45.3966600000001,17.696387000000087,True
52,45.3966600000001,18.096387000000085,True
53,45.3966600000001,18.49638700000009,True
54,45.3966600000001,18.896387000000086,True
55,45.25118084727992,19.24900220799335,False
56,45.66499300000004,14.564999,False
57,45.76085509285376,15.321752837683997,False
58,45.7966600000001,15.696387000000085,True
59,45.7966600000001,16.096387000000085,True
60,45.7966600000001,16.496387000000087,True
61,45.7966600000001,16.896387000000086,True
62,45.7966600000001,17.296387000000085,True
63,45.7966600000001,17.696387000000087,True
64,45.78710985181807,18.096404807498086,False
65,45.778328247376336,18.504095666710867,False
66,45.7966600000001,18.896387000000086,True
67,46.1966600000001,15.696387000000085,True
68,46.1966600000001,16.096387000000085,True
69,46.1966600000001,16.496387000000087,True
70,46.1966600000001,16.896387000000086,True
71,46.12464413010319,17.20772540996694,False
72,46.498924000000045,16.25185799999997,False
73,46.519409195896294,16.468802494805587,False
74,46.39697791862992,16.790815053117186,False
